,brand,year,mileage,price(USD)
3470,Opel,2016,69700,10385.1
3471,Hyundai,2016,37000,10385.1
3472,Volkswagen,2017,54013,7900.2
3473,Opel,2017,62000,7910.1
3474,Ford,2017,167000,7910.1
3475,Opel,2017,271771,7919.01
3476,Skoda,2017,43600,8019.0
3477,Toyota,2017,21500,8117.01
3478,Opel,2017,83800,8197.2
3479,Skoda,2017,81000,8207.1
3480,Volkswagen,2017,116000,8217.0
3481,Opel,2017,42446,8266.5
3482,Opel,2017,141500,8296.2
3483,Ford,2017,21044,8306.1
3484,Hyundai,2017,37269,8306.1
3485,Toyota,2017,32000,8316.0
3486,Ford,2017,30513,8359.56
3487,SEAT,2017,40700,8365.5
3488,Skoda,2017,65000,8375.4
3489,SEAT,2017,147400,8395.2
3490,Opel,2017,42000,8405.1
3491,Opel,2017,36000,8405.1
3492,Ford,2018,26150,19592.1
3493,BMW,2018,23000,24245.1
3494,BMW,2018,97000,28502.1
3495,BMW,2018,17000,32422.5
3496,Volkswagen,2018,31800,34584.659999999996
3497,BMW,2018,35000,35442.0
3498,Mercedes-Benz,2018,27000,51391.89
3499,Suzuki,2018,25000,5841.0
3500,Opel,2018,57500,6415.2
3501,Volkswagen,2018,134600,6415.2
3502,Skoda,2018,84173,6425.1
3503,Opel,2018,170000,6633.0
3504,Mitsubishi,2018,25000,6821.1
3505,Toyota,2018,74000,6920.1
3506,Skoda,2018,28600,6929.01
3507,9ff,2018,39500,6930.0
3508,Hyundai,2018,72300,7217.1
3509,Dacia,2018,36500,7474.5
3510,Renault,2018,268000,7572.51
3511,Audi,2019,20990,36847.8
3512,Audi,2019,51890,36970.56
3513,Audi,2019,38990,37105.2
3514,Cupra,2019,12200,37214.1
3515,SEAT,2019,13100,37570.5
3516,Volvo,2019,13913,37570.5
3517,Volkswagen,2019,23879,38055.6
3518,Audi,2019,36990,38412.0
3519,Audi,2019,45390,39445.56
3520,Skoda,2019,6673,39471.3
3521,Audi,2019,15700,39491.1
3522,Ford,2019,18390,39540.6
3523,Audi,2019,10250,40045.5
3524,Skoda,2019,81000,41540.4
3525,SEAT,2019,12000,41570.1
3526,BMW,2019,9501,43045.2
3527,Mercedes-Benz,2019,56700,43307.55
3528,Volkswagen,2019,16582,43441.2
3529,Land,2019,18370,46431.0
3530,Volvo,2019,40962,47480.4
3531,Audi,2020,12200,138501.0
3532,Audi,2020,22193,141565.05
3533,Audi,2020,30900,143451.0
3534,Audi,2020,23200,148391.1
3535,Bentley,2020,2555,242329.23
3536,Skoda,2020,11300,9880.2
3537,SEAT,2020,9000,10632.6
3538,Volkswagen,2020,13885,11375.1
3539,Skoda,2020,18163,12820.5
3540,Opel,2020,16700,13355.1
3541,Skoda,2020,18364,13731.3
3542,Skoda,2020,19661,13731.3
3543,Skoda,2020,10300,13850.1
3544,Skoda,2020,19650,14345.1
3545,SEAT,2020,7800,14691.6
3546,SEAT,2020,12990,14810.4
3547,Skoda,2020,11901,15216.3
3548,Ford,2020,21800,15325.2
3549,Ford,2020,12600,15325.2
3550,Ford,2020,17500,15325.2
3551,Toyota,2021,10,12662.1
3552,Toyota,2021,10,12662.1
3553,Ford,2021,492,12850.2
3554,Kia,2021,10,12850.2
3555,Ford,2021,10,12860.1
3556,Toyota,2021,9,12860.1
3557,Toyota,2021,10,12860.1
3558,Toyota,2021,9,13256.1
3559,Toyota,2021,9,13256.1
3560,Toyota,2021,9,13256.1
3561,Toyota,2021,9,13256.1
3562,Toyota,2021,9,13256.1
3563,Fiat,2021,15,13345.2
3564,Fiat,2021,15,13345.2
3565,Citroen,2021,50,13345.2
3566,Hyundai,2021,100,13364.01
3567,Nissan,2021,100,13444.2
3568,Nissan,2021,100,13444.2
3569,Nissan,2021,100,13444.2
3570,Nissan,2021,100,13444.2
3571,Ford,2011,162000,8761.5
3572,Mercedes-Benz,2011,196879,8791.2
3573,Opel,2011,86000,8801.1
3574,Volkswagen,2011,90240,8806.05
3575,Toyota,2011,71500,8811.0
3576,Skoda,2011,102481,8811.0
3577,Volkswagen,2011,91980,8900.1
3578,Nissan,2011,72000,8900.1
3579,Volkswagen,2011,89950,8900.1
3580,Honda,2011,235581,8900.1
3581,Mercedes-Benz,2011,42119,8900.1
3582,Opel,2011,129500,8910.0
3583,Volkswagen,2011,197000,9009.0
3584,Ford,2011,29500,9098.1
3585,Hyundai,2011,80690,9108.0
3586,Volkswagen,2011,95000,9108.0
3587,BMW,2011,211000,9207.0
3588,Toyota,2011,118000,9306.0
3589,Audi,2011,202500,9355.5
3590,Toyota,2011,73500,9395.1
3591,Ford,2012,20861,8612.01
3592,Mazda,2012,128853,8613.0
3593,Opel,2012,146000,8613.0
3594,Opel,2012,146000,8613.0
3595,Opel,2012,141000,8652.6
3596,Audi,2012,122874,8702.1
3597,Nissan,2012,96280,8712.0
3598,Opel,2012,146000,8712.0
3599,Volvo,2012,218500,8801.1
3600,Ford,2012,39000,8810.01
3601,Skoda,2012,110126,8811.0
3602,Toyota,2012,87500,8811.0
3603,Volkswagen,2012,84000,8811.0
3604,Volkswagen,2012,112865,8811.0
3605,Volkswagen,2012,185000,8860.5
3606,Nissan,2012,97000,8860.5
3607,Volvo,2012,137573,8860.5
3608,Mercedes-Benz,2012,132618,8883.27
3609,Mercedes-Benz,2012,134557,8890.2
3610,Skoda,2012,100000,8890.2
3611,Hyundai,2013,163082,9405.0
3612,Peugeot,2013,96000,9558.45
3613,Audi,2013,133393,9583.2
3614,BMW,2013,99673,9583.2
3615,Mercedes-Benz,2013,124000,9603.0
3616,Volkswagen,2013,92500,9687.15
3617,Toyota,2013,140000,9702.0
3618,Volkswagen,2013,155120,9731.7
3619,Skoda,2013,63200,9792.09
3620,Hyundai,2013,108188,9801.0
3621,Kia,2013,25970,9801.0
3622,Opel,2013,123900,9850.5
3623,Volkswagen,2013,121050,9860.4
3624,Peugeot,2013,51750,9870.3
3625,Volkswagen,2013,88900,9880.2
3626,Renault,2013,88279,9885.15
3627,Opel,2013,46420,9885.15
3628,Hyundai,2013,54000,9890.1
3629,Suzuki,2013,15858,9890.1
3630,Skoda,2013,56069,9890.1
3631,Volkswagen,2014,97400,9791.1
3632,Ford,2014,56000,9791.1
3633,Kia,2014,69101,9801.0
3634,Volkswagen,2014,40695,9801.0
3635,SEAT,2014,89996,9801.0
3636,Opel,2014,77055,9801.0
3637,SEAT,2014,117989,9801.0
3638,Volkswagen,2014,87000,9801.0
3639,Peugeot,2014,39964,9850.5
3640,Volkswagen,2014,133300,9870.3
3641,Nissan,2014,88000,9885.15
3642,Volkswagen,2014,143000,9890.1
3643,Nissan,2014,93000,9890.1
3644,Honda,2014,127542,9890.1
3645,SEAT,2014,115598,9890.1
3646,Volkswagen,2014,84950,9890.1
3647,Honda,2014,114640,9890.1
3648,Ford,2014,124056,9890.1
3649,smart,2015,32030,9801.0
3650,Nissan,2015,46539,9850.5
3651,Peugeot,2015,132900,9850.5
3652,SEAT,2015,53458,9877.23
3653,Skoda,2015,92666,9888.12
3654,Opel,2015,50410,9890.1
3655,Mercedes-Benz,2015,168476,9890.1
3656,Renault,2015,69159,9890.1
3657,Ford,2015,51273,9890.1
3658,Ford,2015,29555,9890.1
3659,Ford,2015,89880,9890.1
3660,Skoda,2015,50500,9890.1
3661,Hyundai,2015,49200,9890.1
3662,Opel,2015,62500,9895.05
3663,Citroen,2015,98415,9899.01
3664,Hyundai,2015,105052,9899.01
3665,Kia,2015,34949,9899.01
3666,Ford,2015,99856,9899.01
3667,Opel,2015,103000,9900.0
3668,SEAT,2016,44300,9009.0
3669,Renault,2016,66900,9108.0
3670,Skoda,2016,48537,9157.5
3671,Volkswagen,2016,37000,9177.3
3672,Fiat,2016,22211,9182.25
3673,Peugeot,2016,99999,9206.01
3674,Volkswagen,2016,174700,9306.0
3675,Ford,2016,72375,9345.6
3676,Ford,2016,99914,9345.6
3677,Ford,2016,70650,9355.5
3678,Skoda,2016,50744,9385.2
3679,Opel,2016,34900,9395.1
3680,Peugeot,2016,76871,9395.1
3681,Skoda,2016,91803,9395.1
3682,Skoda,2016,83066,9395.1
3683,Toyota,2016,31235,9395.1
3684,Skoda,2016,102825,9395.1
3685,Nissan,2016,93100,9395.1
3686,Renault,2017,41000,8410.05
3687,Opel,2017,60000,8410.05
3688,Citroen,2017,54500,8414.01
3689,Fiat,2017,35823,8414.01
3690,Volkswagen,2017,40500,8415.0
3691,Ford,2017,89104,8454.6
3692,Toyota,2017,43854,8469.45
3693,Hyundai,2017,31950,8504.1
3694,SEAT,2017,32000,8513.01
3695,Skoda,2017,21550,8514.0
3696,Ford,2017,48811,8553.6
3697,Peugeot,2017,9837,8563.5
3698,Opel,2017,103500,8603.1
3699,Ford,2017,88204,8652.6
3700,Ford,2017,51990,8652.6
3701,Ford,2017,92171,8652.6
3702,Ford,2017,44035,8702.1
3703,Ford,2017,43672,8751.6
3704,Ford,2017,76324,8751.6
3705,Ford,2017,92051,8751.6
3706,Volkswagen,2018,34986,7896.24
3707,Renault,2018,22453,7910.1
3708,Opel,2018,93656,7910.1
3709,Opel,2018,25530,7910.1
3710,Volkswagen,2018,37000,7910.1
3711,Opel,2018,10870,7919.01
3712,Ford,2018,27477,8108.1
3713,Opel,2018,23600,8108.1
3714,Fiat,2018,26566,8157.6
3715,Peugeot,2018,57500,8167.5
3716,Toyota,2018,28100,8207.1
3717,Toyota,2018,27400,8207.1
3718,SEAT,2018,49000,8207.1
3719,Toyota,2018,9800,8246.7
3720,Opel,2018,172700,8266.5
3721,Renault,2018,59900,8291.25
3722,Fiat,2018,25521,8306.1
3723,Fiat,2018,26054,8306.1
3724,Fiat,2018,26483,8306.1
3725,Citroen,2018,8669,8306.1
3726,Volkswagen,2019,29745,19235.7
3727,Ford,2019,20300,19552.5
3728,Volkswagen,2019,25280,19631.7
3729,Volkswagen,2019,17288,19661.4
3730,SEAT,2019,9510,19780.2
3731,Volkswagen,2019,3527,20621.7
3732,SEAT,2019,15362,20691.0
3733,Renault,2019,1500,21770.1
3734,Volkswagen,2019,24200,21779.01
3735,Audi,2019,19851,22552.2
3736,Volkswagen,2019,9577,22631.4
3737,Volkswagen,2019,8611,22631.4
3738,Volkswagen,2019,24558,22661.1
3739,Ford,2019,33100,22760.1
3740,Volkswagen,2019,7684,23591.7
3741,Volkswagen,2019,7715,23690.7
3742,Volkswagen,2019,31500,23958.0
3743,Volkswagen,2019,17100,24156.0
3744,Volkswagen,2019,1100,24245.1
3745,Volkswagen,2019,13923,24482.7
3746,SEAT,2020,1111,23710.5
3747,Ford,2020,6855,23730.3
3748,Ford,2020,9615,23750.1
3749,Toyota,2020,11300,23750.1
3750,Ford,2020,50,24047.1
3751,Audi,2020,10526,24205.5
3752,Ford,2020,50,24245.1
3753,Ford,2020,50,24542.1
3754,Audi,2020,9568,24561.9
3755,Volkswagen,2020,17500,24651.0
3756,SEAT,2020,7285,24700.5
3757,SEAT,2020,17761,24700.5
3758,Volkswagen,2020,14200,24700.5
3759,Volkswagen,2020,5400,24740.1
3760,Volkswagen,2020,14500,24740.1
3761,Audi,2020,17601,25294.5
3762,SEAT,2020,18867,25690.5
3763,SEAT,2020,1111,25690.5
3764,Volkswagen,2020,8600,25720.2
3765,Ford,2020,50,25730.1
3766,Dacia,2021,112,15820.2
3767,Peugeot,2021,10,17800.2
3768,Peugeot,2021,10,18097.2
3769,Peugeot,2021,10,18691.2
3770,Peugeot,2021,10,18691.2
3771,Peugeot,2021,10,18691.2
3772,Peugeot,2021,10,18691.2
3773,Peugeot,2021,10,18790.2
3774,Alfa,2021,10,18790.2
3775,Jeep,2021,10,20770.2
3776,Jeep,2021,10,20770.2
3777,Jeep,2021,10,20770.2
3778,Jeep,2021,10,20770.2
3779,Jeep,2021,10,20770.2
3780,Jeep,2021,15,20770.2
3781,Jeep,2021,10,20770.2
3782,Jeep,2021,10,20770.2
3783,Jeep,2021,10,20770.2
3784,Hyundai,2021,385,21582.0
3785,Volkswagen,2021,1,23056.11
3786,Ford,2011,221141,4207.5
3787,Toyota,2011,74220,4237.2
3788,Renault,2011,232000,4237.2
3789,Dacia,2011,85000,4247.1
3790,Chevrolet,2011,106282,4247.1
3791,Volkswagen,2011,244000,4257.0
3792,Opel,2011,162264,4306.5
3793,Toyota,2011,34055,4346.1
3794,Peugeot,2011,109559,4346.1
3795,Ford,2011,343000,4355.01
3796,Peugeot,2011,160000,4356.0
3797,Opel,2011,240000,4356.0
3798,Citroen,2011,150000,4356.0
3799,Chevrolet,2011,41550,4356.0
3800,Kia,2011,171000,4356.0
3801,Skoda,2011,112200,4404.51
3802,smart,2011,90500,4405.5
3803,Honda,2011,221300,4405.5
3804,Peugeot,2011,69000,4405.5
3805,Citroen,2011,152000,4443.12
3806,Renault,2012,187000,4949.01
3807,Dacia,2012,88000,4949.01
3808,Fiat,2012,49000,4949.01
3809,SEAT,2012,130000,4950.0
3810,Hyundai,2012,67753,4950.0
3811,Opel,2012,80000,4950.0
3812,Hyundai,2012,100000,4950.0
3813,Renault,2012,170000,4950.0
3814,SEAT,2012,99390,5049.0
3815,Renault,2012,91000,5049.0
3816,Ford,2012,103200,5138.1
3817,Citroen,2012,45000,5146.0199999999995
3818,SEAT,2012,169000,5147.01
3819,Citroen,2012,112000,5148.0
3820,Opel,2012,85000,5148.0
3821,Hyundai,2012,113000,5148.0
3822,Peugeot,2012,146124,5195.5199999999995
3823,Mazda,2012,69859,5197.5
3824,Volkswagen,2012,89122,5197.5
3825,Volkswagen,2012,110000,5227.2
3826,Volkswagen,2013,102500,5543.01
3827,Citroen,2013,13900,5544.0
3828,Ford,2013,124482,5544.0
3829,Ford,2013,71334,5593.5
3830,Renault,2013,64612,5620.23
3831,Kia,2013,193000,5623.2
3832,smart,2013,127000,5642.01
3833,Skoda,2013,181000,5643.0
3834,Ford,2013,76700,5643.0
3835,Renault,2013,57000,5643.0
3836,SEAT,2013,113789,5732.1
3837,Ford,2013,161000,5741.01
3838,Hyundai,2013,39950,5742.0
3839,Hyundai,2013,41850,5742.0
3840,Opel,2013,43100,5742.0
3841,Ford,2013,131000,5742.0
3842,Fiat,2013,73000,5742.0
3843,Fiat,2013,73000,5742.0
3844,Dacia,2013,95000,5742.0
3845,SEAT,2013,48665,5742.0
3846,smart,2014,46084,5939.01
3847,Hyundai,2014,101000,5939.01
3848,Chevrolet,2014,15080,5939.01
3849,Hyundai,2014,101000,5939.01
3850,Nissan,2014,97405,5940.0
3851,Opel,2014,74500,5940.0
3852,Dacia,2014,85500,6039.0
3853,Ford,2014,106360,6039.0
3854,Skoda,2014,105000,6039.0
3855,Opel,2014,92800,6039.0
3856,Volkswagen,2014,132000,6039.0
3857,smart,2014,34000,6039.0
3858,Opel,2014,72222,6088.5
3859,Citroen,2014,66350,6108.3
3860,Volkswagen,2014,50300,6126.12
3861,smart,2014,75600,6137.01
3862,Renault,2014,96000,6138.0
3863,Opel,2014,95200,6138.0
3864,Volkswagen,2014,21000,6138.0
3865,Opel,2014,65390,6170.67
3866,Ford,2015,20000,6435.0
3867,Kia,2015,73307,6524.1
3868,Hyundai,2015,70325,6524.1
3869,Ford,2015,95000,6623.1
3870,Volkswagen,2015,262000,6633.0
3871,Renault,2015,56000,6633.0
3872,Mercedes-Benz,2015,195890,6633.0
3873,Fiat,2015,70600,6633.0
3874,Opel,2015,132000,6633.0
3875,Toyota,2015,44000,6633.0
3876,Nissan,2015,146000,6681.51
3877,Renault,2015,180000,6722.1
3878,Renault,2015,62000,6722.1
3879,smart,2015,102225,6722.1
3880,Volkswagen,2015,289000,6722.1
3881,Volkswagen,2015,220000,6731.01
3882,Nissan,2015,136258,6731.01
3883,Opel,2015,87000,6732.0
3884,Opel,2015,69180,6732.0
3885,Ford,2015,105744,6732.0
3886,Renault,2016,84500,5841.0
3887,SEAT,2016,76480,5841.0
3888,Dacia,2016,93080,5841.0
3889,SEAT,2016,66700,5930.1
3890,Renault,2016,74500,5930.1
3891,Mitsubishi,2016,53000,5930.1
3892,Ford,2016,123000,5930.1
3893,Skoda,2016,103792,5930.1
3894,Renault,2016,94217,5930.1
3895,Kia,2016,79047,5938.0199999999995
3896,Fiat,2016,56571,5938.0199999999995
3897,Opel,2016,62228,5940.0
3898,Opel,2016,62228,5940.0
3899,Renault,2016,27500,6039.0
3900,SEAT,2016,79350,6133.05
3901,Dacia,2016,78000,6138.0
3902,smart,2016,58000,6138.0
3903,Citroen,2016,47500,6187.5
3904,Citroen,2016,69360,6227.1
3905,SEAT,2016,87500,6227.1
3906,Mercedes-Benz,2017,82000,62259.12
3907,Tesla,2017,86000,69003.0
3908,Tesla,2017,86000,69003.0
3909,Porsche,2017,45880,102752.1
3910,Porsche,2017,43840,123552.0
3911,McLaren,2017,39870,128601.0
3912,Aston,2017,5270,158301.0
3913,Rolls-Royce,2017,20790,227601.0
3914,SEAT,2017,52200,7207.2
3915,Skoda,2017,123221,7632.9
3916,Nissan,2017,28782,7819.0199999999995
3917,Ford,2017,48200,8365.5
3918,Fiat,2017,40629,8860.5
3919,Ford,2017,69614,8900.1
3920,Skoda,2017,89440,9875.25
3921,SEAT,2017,44153,10167.3
3922,Volvo,2017,170400,10593.0
3923,SEAT,2017,53337,10870.2
3924,SEAT,2017,41804,11107.8
3925,Toyota,2017,50724,11137.5
3926,Audi,2018,77464,49945.5
3927,Audi,2018,50590,50341.5
3928,Land,2018,65650,51331.5
3929,Land,2018,48197,51331.5
3930,Mercedes-Benz,2018,99871,51460.2
3931,Volkswagen,2018,29739,51915.6
3932,Mercedes-Benz,2018,32880,53242.2
3933,Land,2018,85299,54430.2
3934,Jaguar,2018,9080,57073.5
3935,Audi,2018,66083,58281.3
3936,Porsche,2018,55861,59380.2
3937,Maserati,2018,42000,64251.0
3938,Mercedes-Benz,2018,54700,77121.0
3939,BMW,2018,16500,88902.0
3940,Porsche,2018,680,105435.0
3941,Porsche,2018,27800,105930.0
3942,Mercedes-Benz,2018,29028,125709.20999999999
3943,Mitsubishi,2018,15800,6385.5
3944,Hyundai,2018,10700,7682.4
3945,Hyundai,2018,28350,9701.01
3946,Volvo,2019,52016,33550.11
3947,Hyundai,2019,39300,33561.0
3948,Audi,2019,52673,33620.4
3949,Jaguar,2019,9300,34036.2
3950,Volvo,2019,2473,34046.1
3951,Jaguar,2019,14000,34125.3
3952,Volkswagen,2019,36691,34155.0
3953,Audi,2019,14516,34234.2
3954,SEAT,2019,16000,34551.0
3955,Audi,2019,47502,34600.5
3956,Volvo,2019,18020,34630.2
3957,Volvo,2019,25293,35075.7
3958,Volkswagen,2019,15522,35511.3
3959,Volkswagen,2019,27289,35541.0
3960,Volvo,2019,22490,35620.2
3961,Cupra,2019,14900,36432.0
3962,Jaguar,2019,19500,36511.2
3963,Jaguar,2019,23900,36511.2
3964,Hyundai,2019,11131,36521.1
3965,Jaguar,2019,7580,36521.1
3966,Ford,2020,9800,22324.5
3967,Audi,2020,22350,22412.61
3968,Ford,2020,20,22423.5
3969,Ford,2020,12500,22423.5
3970,Ford,2020,8542,22522.5
3971,Ford,2020,5060,22542.3
3972,Hyundai,2020,10,22621.5
3973,Ford,2020,5000,22720.5
3974,Audi,2020,10207,22759.11
3975,Hyundai,2020,19,22760.1
3976,Ford,2020,9955,22760.1
3977,Ford,2020,8089,22760.1
3978,Ford,2020,9857,22760.1
3979,Skoda,2020,4500,22769.01
3980,Skoda,2020,4500,22769.01
3981,Ford,2020,13605,23017.5
3982,Audi,2020,13150,23195.7
3983,Ford,2020,23607,23215.5
3984,Volkswagen,2020,8804,23215.5
3985,Ford,2020,9252,23215.5
3986,Mercedes-Benz,2021,148,47708.1
3987,Audi,2021,4999,48727.8
3988,Kia,2021,2,48955.5
3989,Hyundai,2021,12,49490.1
3990,Hyundai,2021,12,49490.1
3991,Kia,2021,5,50469.21
3992,Hyundai,2021,2000,51460.2
3993,Hyundai,2021,3000,51796.8
3994,Jeep,2021,5,52608.6
3995,Mercedes-Benz,2021,2999,54044.1
3996,Jeep,2021,10,54430.2
3997,Volkswagen,2021,1658,54895.5
3998,Jaguar,2021,3500,57301.2
3999,Peugeot,2021,199,58291.2
4000,Mercedes-Benz,2021,2999,59151.51
4001,Land,2021,5,59291.1
4002,Volkswagen,2021,5000,61360.2
4003,Kia,2021,12,61370.1
4004,Kia,2021,5,61370.1
4005,Volvo,2021,2500,64241.1
4006,Hyundai,2011,90000,4356.0
4007,Toyota,2011,74000,4399.56
4008,Nissan,2011,92000,4399.56
4009,Mercedes-Benz,2011,190062,4405.5
4010,smart,2011,90500,4405.5
4011,Fiat,2011,62548,4405.5
4012,Volkswagen,2011,96200,4405.5
4013,Peugeot,2011,69000,4405.5
4014,Fiat,2011,76285,4425.3
4015,Mercedes-Benz,2011,194785,4426.29
4016,Fiat,2011,95029,4435.2
4017,Hyundai,2011,68902,4445.1
4018,Hyundai,2011,100000,4445.1
4019,Skoda,2011,175000,4445.1
4020,SEAT,2011,136000,4445.1
4021,Hyundai,2011,137000,4445.1
4022,Skoda,2011,150000,4445.1
4023,Skoda,2011,150000,4445.1
4024,Opel,2011,143870,4445.1
4025,Citroen,2011,205000,4445.1
4026,Mazda,2012,131901,4752.0
4027,Volkswagen,2012,354000,4752.0
4028,Renault,2012,31100,4752.0
4029,Renault,2012,112800,4752.0
4030,Opel,2012,241000,4752.0
4031,Citroen,2012,199950,4801.5
4032,Renault,2012,49850,4801.5
4033,Skoda,2012,63000,4801.5
4034,Renault,2012,72450,4839.12
4035,Hyundai,2012,68410,4841.1
4036,Skoda,2012,212761,4842.09
4037,Toyota,2012,81500,4850.01
4038,Peugeot,2012,96400,4850.01
4039,Mercedes-Benz,2012,527205,4850.01
4040,Citroen,2012,40851,4850.01
4041,Opel,2012,86000,4851.0
4042,Citroen,2012,69694,4851.0
4043,Ford,2012,56000,4851.0
4044,Citroen,2012,370000,4851.0
4045,Citroen,2012,109780,4851.0
4046,Ford,2013,92000,5534.1
4047,BMW,2013,119500,5544.0
4048,SEAT,2013,84130,5544.0
4049,Volkswagen,2013,185000,5544.0
4050,Opel,2013,156000,5544.0
4051,Opel,2013,88712,5544.0
4052,Ford,2013,124482,5544.0
4053,Ford,2013,71334,5593.5
4054,Ford,2013,46000,5593.5
4055,Skoda,2013,98000,5593.5
4056,Fiat,2013,49000,5593.5
4057,Renault,2013,64612,5620.23
4058,Kia,2013,193000,5623.2
4059,Skoda,2013,110000,5642.01
4060,Ford,2013,70258,5643.0
4061,smart,2013,83000,5643.0
4062,SEAT,2013,104316,5643.0
4063,Ford,2013,116000,5692.5
4064,Volkswagen,2013,55974,5702.4
4065,Volkswagen,2013,105000,5719.23
4066,Opel,2014,70300,5930.1
4067,Skoda,2014,80000,5930.1
4068,Peugeot,2014,144150,5930.1
4069,Renault,2014,30000,5930.1
4070,Hyundai,2014,48048,5930.1
4071,Renault,2014,141255,5930.1
4072,SEAT,2014,101731,5930.1
4073,Opel,2014,66391,5930.1
4074,Toyota,2014,58460,5930.1
4075,Citroen,2014,127395,5930.1
4076,SEAT,2014,142500,5930.1
4077,Skoda,2014,69500,5930.1
4078,Skoda,2014,285000,5930.1
4079,Skoda,2014,67000,5930.1
4080,Skoda,2014,60000,5930.1
4081,Citroen,2014,75000,5932.08
4082,Peugeot,2014,35370,5935.05
4083,Skoda,2014,40000,5939.01
4084,Skoda,2014,129800,5939.01
4085,Skoda,2014,130000,5939.01
4086,Skoda,2015,101500,6425.1
4087,Mitsubishi,2015,50000,6425.1
4088,Opel,2015,18000,6425.1
4089,Ford,2015,49000,6434.01
4090,Peugeot,2015,47000,6434.01
4091,Renault,2015,135000,6434.01
4092,Toyota,2015,92000,6434.01
4093,Citroen,2015,85500,6435.0
4094,Opel,2015,89000,6484.5
4095,SEAT,2015,98000,6534.0
4096,Toyota,2015,102719,6534.0
4097,Hyundai,2015,51900,6534.0
4098,smart,2015,40000,6583.5
4099,SEAT,2015,29200,6599.34
4100,Ford,2015,63450,6623.1
4101,Toyota,2015,44000,6633.0
4102,Kia,2015,33945,6682.5
4103,Volkswagen,2015,58000,6682.5
4104,Toyota,2015,16850,6709.23
4105,Renault,2015,180000,6722.1
4106,Hyundai,2016,91500,5741.01
4107,Ford,2016,129255,5741.01
4108,Kia,2016,79673,5742.0
4109,SEAT,2016,46560,5821.2
4110,SEAT,2016,100000,5860.8
4111,Opel,2016,89814,5930.1
4112,SEAT,2016,66700,5930.1
4113,Renault,2016,74500,5930.1
4114,Ford,2016,123000,5930.1
4115,Skoda,2016,97498,5930.1
4116,Volkswagen,2016,53000,5930.1
4117,Volkswagen,2016,72000,5937.03
4118,Kia,2016,79047,5938.0199999999995
4119,Renault,2016,49999,5939.01
4120,Dacia,2016,93000,5939.01
4121,Hyundai,2016,79000,5940.0
4122,Nissan,2016,53000,6039.0
4123,Renault,2016,41200,6128.1
4124,Volkswagen,2016,50324,6138.0
4125,Mitsubishi,2016,43000,6187.5
4126,Mitsubishi,2017,75000,6336.0
4127,Skoda,2017,86110,6415.2
4128,Toyota,2017,24112,6692.4
4129,Toyota,2017,25800,6692.4
4130,SEAT,2017,17041,6885.45
4131,Toyota,2017,38180,6890.4
4132,SEAT,2017,48300,7415.1
4133,Kia,2017,64531,7420.05
4134,Volkswagen,2017,71902,7776.45
4135,Ford,2017,55300,7870.5
4136,Skoda,2017,96000,7910.1
4137,Ford,2017,47500,8068.5
4138,SEAT,2017,53706,8172.45
4139,Toyota,2017,39200,8375.4
4140,Mitsubishi,2017,16327,8702.1
4141,Hyundai,2017,92242,8799.12
4142,Volkswagen,2017,83264,9360.45
4143,Opel,2017,35278,10385.1
4144,Dacia,2017,42500,10394.01
4145,Dacia,2017,42500,10394.01
4146,Volkswagen,2018,47961,28660.5
4147,Lexus,2018,36500,28660.5
4148,Mercedes-Benz,2018,120000,28818.9
4149,MINI,2018,38900,29185.2
4150,BMW,2018,85311,29195.1
4151,BMW,2018,49800,29205.0
4152,Audi,2018,40600,29690.1
4153,Kia,2018,33361,29690.1
4154,Volvo,2018,33681,30462.3
4155,Kia,2018,61558,30680.1
4156,Skoda,2018,40500,31066.2
4157,Volkswagen,2018,33000,31581.0
4158,BMW,2018,41400,31581.0
4159,Volvo,2018,27398,32660.1
4160,Volvo,2018,58436,33323.4
4161,Volvo,2018,74223,33541.2
4162,Volvo,2018,29800,33551.1
4163,Volvo,2018,27135,33561.0
4164,Audi,2018,97487,33635.25
4165,Audi,2018,26023,33650.1
4166,Volkswagen,2019,8238,20156.4
4167,Ford,2019,9155,20780.1
4168,Kia,2019,25168,20780.1
4169,Opel,2019,29780,20780.1
4170,Volkswagen,2019,13923,21126.6
4171,BMW,2019,28400,21265.2
4172,Volkswagen,2019,5500,22225.5
4173,Volkswagen,2019,7569,22720.5
4174,Ford,2019,24900,23166.0
4175,BMW,2019,12500,23245.2
4176,Mazda,2019,10600,23314.5
4177,Mercedes-Benz,2019,23000,23641.2
4178,Volkswagen,2019,22821,24136.2
4179,Audi,2019,160800,24205.5
4180,Ford,2019,59040,24433.2
4181,BMW,2019,40000,24740.1
4182,BMW,2019,22000,25235.1
4183,Volkswagen,2019,18041,26126.1
4184,BMW,2019,22000,26512.2
4185,Volkswagen,2019,19490,27670.5
4186,Volvo,2020,200,36323.1
4187,Audi,2020,25700,36382.5
4188,Volvo,2020,2906,36422.1
4189,Audi,2020,26534,36481.5
4190,Audi,2020,26468,36481.5
4191,Audi,2020,8459,36481.5
4192,Mercedes-Benz,2020,11825,36519.12
4193,Volvo,2020,11372,36521.1
4194,SEAT,2020,10,36570.6
4195,Audi,2020,15178,36580.5
4196,Opel,2020,10,36607.23
4197,Volkswagen,2020,10,36620.1
4198,Audi,2020,14900,36976.5
4199,Audi,2020,21148,36976.5
4200,Audi,2020,22340,36976.5
4201,Ford,2020,23000,36976.5
